,publisher,genres,app_name,title,url,release_date,tags,reviews_url,specs,price,early_access,id,developer
1546,,"['Action', 'Indie', 'Strategy']",Yuri - Awesomenauts Character,Yuri - Awesomenauts Character,http://store.steampowered.com/app/561534/Yuri__Awesomenauts_Character/,2017-04-26,"['Strategy', 'Action', 'Indie']",http://steamcommunity.com/app/561534/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Steam Leaderboards']",4.99,False,561534.0,Ronimo Games
1547,VRS,"['Casual', 'Indie', 'Simulation']",Trials of the Illuminati: Animated Sea Creatures Jigsaws,Trials of the Illuminati: Animated Sea Creatures Jigsaws,http://store.steampowered.com/app/709430/Trials_of_the_Illuminati_Animated_Sea_Creatures_Jigsaws/,2017-09-19,"['Indie', 'Casual', 'Simulation']",http://steamcommunity.com/app/709430/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements']",3.99,False,709430.0,G. Malta
1548,Pixelbark Games,['Action'],NEON Ultra,NEON Ultra,http://store.steampowered.com/app/528270/NEON_Ultra/,2016-09-30,"['Action', ""Shoot 'Em Up"", 'Twin Stick Shooter', 'Bullet Hell', 'Abstract', 'Shooter']",http://steamcommunity.com/app/528270/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",3.99,False,528270.0,Pixelbark Games
1549,Loneminded,"['Action', 'Casual', 'Indie']",Inertia,Inertia,http://store.steampowered.com/app/666330/Inertia/,2017-12-01,"['Casual', 'Action', 'Indie']",http://steamcommunity.com/app/666330/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor']",3.99,False,666330.0,Loneminded
1550,Artur Rezende,"['Action', 'Casual', 'Indie']",Bumper,Bumper,http://store.steampowered.com/app/509850/Bumper/,2016-09-12,"['Action', 'Indie', 'Casual']",http://steamcommunity.com/app/509850/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Trading Cards']",0.99,False,509850.0,Artur Rezende
1551,,,PLANNES,,http://store.steampowered.com/app/560150/PLANNES/,,"['Action', 'Indie', 'Sports', 'VR']",http://steamcommunity.com/app/560150/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Online Multi-Player', 'Local Multi-Player', 'Cross-Platform Multiplayer', 'Steam Trading Cards', 'HTC Vive', 'Oculus Rift', 'Tracked Motion Controllers', 'Gamepad', 'Room-Scale']",14.99,False,560150.0,
1552,rokapublish,"['Casual', 'Simulation', 'Sports']",3D MiniGolf: Candy Shop,3D MiniGolf: Candy Shop,http://store.steampowered.com/app/670560/3D_MiniGolf_Candy_Shop/,2017-10-09,"['Casual', 'Simulation', 'Sports']",http://steamcommunity.com/app/670560/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements']",Free,False,670560.0,Z-Software GmbH
1553,,"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Redbone - “Come and Get Your Love”,Rocksmith® 2014 Edition – Remastered – Redbone - “Come and Get Your Love”,http://store.steampowered.com/app/590208/Rocksmith_2014_Edition__Remastered__Redbone__Come_and_Get_Your_Love/,2017-05-02,"['Casual', 'Simulation']",http://steamcommunity.com/app/590208/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2.99,False,590208.0,Ubisoft - San Francisco
1554,Keinart Lobre,"['Casual', 'Free to Play', 'Simulation']",One Thousand Lies Soundtrack,One Thousand Lies Soundtrack,http://store.steampowered.com/app/464810/One_Thousand_Lies_Soundtrack/,2016-04-26,"['Free to Play', 'Casual', 'Simulation', 'Visual Novel']",http://steamcommunity.com/app/464810/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Downloadable Content']",Free To Play,False,464810.0,Keinart Lobre
1555,,"['Casual', 'Simulation']",Rocksmith® 2014 – Deftones - “Digital Bath”,Rocksmith® 2014 – Deftones - “Digital Bath”,http://store.steampowered.com/app/294955/Rocksmith_2014__Deftones__Digital_Bath/,2014-07-15,"['Casual', 'Simulation']",http://steamcommunity.com/app/294955/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2.99,False,294955.0,Ubisoft - San Francisco
1556,Ironhide Game Studio,"['Indie', 'Strategy']",Kingdom Rush Frontiers,Kingdom Rush Frontiers,http://store.steampowered.com/app/458710/Kingdom_Rush_Frontiers/,2016-07-25,"['Tower Defense', 'Strategy', 'Indie', 'Singleplayer', 'Fantasy', '2D']",http://steamcommunity.com/app/458710/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",9.99,False,458710.0,Ironhide Game Studio
1557,SmartHart Games,"['Adventure', 'Indie']",Mortificatio,Mortificatio,http://store.steampowered.com/app/585220/Mortificatio/,2017-02-16,"['Adventure', 'Indie', 'Atmospheric', 'Dark', 'Puzzle']",http://steamcommunity.com/app/585220/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available']",2.99,False,585220.0,SmartHart Games
1558,TERNOX,"['Action', 'Indie']",Taimumari: Sweet Legend,Taimumari: Sweet Legend,http://store.steampowered.com/app/431340/Taimumari_Sweet_Legend/,2017-01-03,"['Action', 'Indie']",http://steamcommunity.com/app/431340/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",Free,False,431340.0,TERNOX
1559,Activision,['Action'],Call of Duty®: MWR Variety Map Pack,Call of Duty®: MWR Variety Map Pack,http://store.steampowered.com/app/594970/Call_of_Duty_MWR_Variety_Map_Pack/,2017-04-21,"['Violent', 'Action', 'Co-op']",http://steamcommunity.com/app/594970/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Online Multi-Player', 'Online Co-op', 'Downloadable Content', 'Full controller support']",14.99,False,594970.0,"Raven Software,Beenox"
1560,BlueGiant Interactive,"['Action', 'Indie', 'Strategy']",Tryst,Tryst,http://store.steampowered.com/app/208460/Tryst/,2012-09-14,"['Strategy', 'Action', 'Indie', 'RTS']",http://steamcommunity.com/app/208460/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Steam Achievements', 'Stats', 'Steam Leaderboards']",14.99,False,208460.0,BlueGiant Interactive
1561,Crystalline Green Ltd.,"['Casual', 'Racing']",Flight of Light,Flight of Light,http://store.steampowered.com/app/671370/Flight_of_Light/,2017-08-03,"['Casual', 'Racing', 'Rhythm', 'Music']",http://steamcommunity.com/app/671370/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Local Multi-Player', 'Co-op', 'Local Co-op', 'Shared/Split Screen', 'Full controller support']",8.99,False,671370.0,Crystalline Green Ltd.
1562,Colossal Wreck,['Utilities'],ASMR Universe,ASMR Universe,http://store.steampowered.com/app/448830/ASMR_Universe/,2016-03-03,"['Utilities', 'Atmospheric', 'Relaxing', 'Indie', 'Casual', 'Singleplayer', 'Abstract', 'Experimental', 'Sandbox', 'Simulation', 'Cute', 'Dark']",http://steamcommunity.com/app/448830/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Trading Cards']",2.99,False,448830.0,Colossal Wreck
1563,Mastertronic,['Indie'],DiscStorm - Soundtrack,DiscStorm - Soundtrack,http://store.steampowered.com/app/374530/DiscStorm__Soundtrack/,2015-08-20,['Indie'],http://steamcommunity.com/app/374530/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Downloadable Content']",4.99,False,374530.0,XMPT Games
1564,,"['Casual', 'Simulation']",Rocksmith® 2014 – Garbage Song Pack,Rocksmith® 2014 – Garbage Song Pack,http://store.steampowered.com/app/271492/Rocksmith_2014__Garbage_Song_Pack/,2014-04-15,"['Casual', 'Simulation']",http://steamcommunity.com/app/271492/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",7.99,False,271492.0,Ubisoft - San Francisco
1565,ArcaneRaise,"['Casual', 'Indie']",MOAR ZAMBIZ (ZAMBI 2 KIL DLC),MOAR ZAMBIZ (ZAMBI 2 KIL DLC),http://store.steampowered.com/app/698940/MOAR_ZAMBIZ_ZAMBI_2_KIL_DLC/,2017-09-04,"['Funny', 'Satire', 'Zombies', 'Pixel Graphics', 'Walking Simulator', 'Memes', 'Comedy', 'RPGMaker', 'Indie', 'Casual']",http://steamcommunity.com/app/698940/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Downloadable Content', 'Partial Controller Support']",9.99,False,698940.0,BunchOD00dz
1566,,,Saw,Saw,http://store.steampowered.com/app/441160/Saw/,2005-02-15,"['Movie', 'Thriller', 'Horror', 'Mystery', 'Crime', 'Classic']",http://steamcommunity.com/app/441160/reviews/?browsefilter=mostrecent&p=1,['Captions available'],3.99,False,441160.0,
1567,,['Simulation'],TANE DLC - Victorian Railways D1 Class (Type 4 - Newport) Black,TANE DLC - Victorian Railways D1 Class (Type 4 - Newport) Black,http://store.steampowered.com/app/766520/TANE_DLC__Victorian_Railways_D1_Class_Type_4__Newport_Black/,2017-12-05,['Simulation'],http://steamcommunity.com/app/766520/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content']",19.99,False,766520.0,N3V Games
1568,Ghostlight LTD,"['Adventure', 'RPG', 'Strategy']",Omega Quintet: Spoilerific Unlock Pack,Omega Quintet: Spoilerific Unlock Pack,http://store.steampowered.com/app/714332/Omega_Quintet_Spoilerific_Unlock_Pack/,2017-12-15,"['Strategy', 'Adventure', 'RPG']",http://steamcommunity.com/app/714332/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",2.99,False,714332.0,Idea Factory
1569,,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Outpost (Castles & Crusades),Fantasy Grounds - Outpost (Castles &amp; Crusades),http://store.steampowered.com/app/588510/Fantasy_Grounds__Outpost_Castles__Crusades/,2017-02-01,"['Strategy', 'RPG', 'Indie']",http://steamcommunity.com/app/588510/reviews/?browsefilter=mostrecent&p=1,"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content']",9.99,False,588510.0,"SmiteWorks USA, LLC"
1570,,"['Action', 'Free to Play', 'Indie', 'Strategy']",Epic Hero Bundle,Epic Hero Bundle,http://store.steampowered.com/app/463900/Epic_Hero_Bundle/,2016-05-17,"['Strategy', 'Action', 'Indie', 'Free to Play']",http://steamcommunity.com/app/463900/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Stats']",29.99,False,463900.0,"Wicked Fun, Inc."
1571,Spicy Horse Games,"['Casual', 'Indie']",Episode 21 - Sleeping Beauty,Episode 21 - Sleeping Beauty,http://store.steampowered.com/app/261410/Episode_21__Sleeping_Beauty/,2014-01-06,"['Indie', 'Casual']",http://steamcommunity.com/app/261410/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Downloadable Content']",0.99,False,261410.0,Spicy Horse Games
1572,Aerosoft GmbH,['Simulation'],X-Plane 10 AddOn - Carenado - C208B Grand Caravan,X-Plane 10 AddOn - Carenado - C208B Grand Caravan,http://store.steampowered.com/app/325135/XPlane_10_AddOn__Carenado__C208B_Grand_Caravan/,2014-12-18,['Simulation'],http://steamcommunity.com/app/325135/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Downloadable Content']",34.99,False,325135.0,Carenado
1573,Daedalic Entertainment,"['Indie', 'Simulation', 'Strategy']",Holy Potatoes! What the Hell?!,Holy Potatoes! What the Hell?!,http://store.steampowered.com/app/664320/Holy_Potatoes_What_the_Hell/,2017-10-13,"['Simulation', 'Indie', 'Strategy', 'Management']",http://steamcommunity.com/app/664320/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",7.99,False,664320.0,Daylight Studios
1574,Team Jape,"['Action', 'Adventure']",Jumper Jape,Jumper Jape,http://store.steampowered.com/app/526780/Jumper_Jape/,2016-11-17,"['Action', 'Adventure', 'Platformer', 'Great Soundtrack', '2D', 'Pixel Graphics', 'Retro', 'Indie', 'Fast-Paced']",http://steamcommunity.com/app/526780/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor']",1.99,False,526780.0,"Johan Wångsell,Jacob Torrång"
1575,Abstraction Games,['Adventure'],8-bit Adventure Anthology: Volume I,8-bit Adventure Anthology: Volume I,http://store.steampowered.com/app/664850/8bit_Adventure_Anthology_Volume_I/,2017-10-31,"['Adventure', 'Classic', 'Point & Click']",http://steamcommunity.com/app/664850/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",7.99,False,664850.0,"General Arcade,Abstraction Games"
1576,Dr.Crewcut,"['Casual', 'Indie']",Oik 3,Oik 3,http://store.steampowered.com/app/655100/Oik_3/,2017-11-09,"['Indie', 'Casual', 'Short', 'Puzzle', '2D', 'Minimalist', 'Singleplayer', 'Physics', 'Family Friendly', 'Relaxing']",http://steamcommunity.com/app/655100/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements']",0.99,False,655100.0,Dr_Crewcut
1577,Yaka,"['Indie', 'Simulation']",Cycle (轮回),Cycle (轮回),http://store.steampowered.com/app/663060/Cycle/,2017-07-24,"['Indie', 'Simulation', 'Anime', 'Visual Novel']",http://steamcommunity.com/app/663060/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Cloud']",0.99,False,663060.0,Yaka
1578,Iceberg Interactive,"['Indie', 'Strategy']",Lords of the Black Sun,Lords of the Black Sun,http://store.steampowered.com/app/246940/Lords_of_the_Black_Sun/,2014-09-12,"['Strategy', '4X', 'Space', 'Indie', 'Turn-Based', 'Sci-fi', 'Turn-Based Strategy', 'Adventure', 'Singleplayer']",http://steamcommunity.com/app/246940/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards']",29.99,False,246940.0,Arkavi Studios
1579,Black Sheep studio,"['Indie', 'Strategy']",Megalo Polis,Megalo Polis,http://store.steampowered.com/app/434870/Megalo_Polis/,2016-02-26,"['Strategy', 'Indie', 'Political']",http://steamcommunity.com/app/434870/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements']",9.99,False,434870.0,Black Sheep studio
1580,Colin Stoddart,"['Adventure', 'Indie', 'RPG']",Undarkened,Undarkened,http://store.steampowered.com/app/676340/Undarkened/,2017-03-30,"['Adventure', 'Indie', 'RPG', 'Survival', 'Open World', 'Crafting', 'Magic']",http://steamcommunity.com/app/676340/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op']",4.99,False,676340.0,Colin Stoddart
1581,Big Fish Games,"['Adventure', 'Casual']",Subliminal Realms: The Masterpiece Collector's Edition,Subliminal Realms: The Masterpiece Collector's Edition,http://store.steampowered.com/app/565100/Subliminal_Realms_The_Masterpiece_Collectors_Edition/,2016-12-12,"['Adventure', 'Casual', 'Hidden Object']",http://steamcommunity.com/app/565100/reviews/?browsefilter=mostrecent&p=1,['Single-player'],9.99,False,565100.0,Boolat Entertainment
1582,United Independent Entertainment GmbH,['Simulation'],Professional Farmer 2014 - Good Ol’ Times DLC,Professional Farmer 2014 - Good Ol’ Times DLC,http://store.steampowered.com/app/264830/Professional_Farmer_2014__Good_Ol_Times_DLC/,2013-12-05,['Simulation'],http://steamcommunity.com/app/264830/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Downloadable Content']",1.99,False,264830.0,PlayWay S.A.
1583,Gaijin Entertainment,"['Action', 'Free to Play', 'Massively Multiplayer', 'Racing']",Crossout,Crossout,http://store.steampowered.com/app/386180/Crossout/,2017-07-26,"['Free to Play', 'Action', 'Racing', 'Multiplayer', 'Building', 'Crafting', 'Post-apocalyptic', 'Massively Multiplayer', 'Shooter', 'PvP', 'Destruction', 'Sandbox', 'Driving', 'Survival', 'Open World', 'Gore', 'Strategy', 'PvE', 'Singleplayer', 'Adventure']",http://steamcommunity.com/app/386180/reviews/?browsefilter=mostrecent&p=1,"['Multi-player', 'Online Multi-Player', 'MMO', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases']",Free To Play,False,386180.0,Targem Games
1584,Warner Bros. Interactive,['Action'],LEGO® Marvel Super Heroes 2,LEGO® Marvel Super Heroes 2,http://store.steampowered.com/app/647830/LEGO_Marvel_Super_Heroes_2/,2017-11-14,"['Action', 'LEGO', 'Open World', 'Multiplayer', 'Superhero', 'Adventure', 'Funny', 'Comedy', 'Co-op', 'Singleplayer', 'Family Friendly', 'Heist', 'Character Customization', 'Local Co-Op', 'Sandbox']",http://steamcommunity.com/app/647830/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support']",39.99,False,647830.0,TT Games
1585,Three Fields Entertainment,"['Action', 'Sports']",Dangerous Golf,Dangerous Golf,http://store.steampowered.com/app/405500/Dangerous_Golf/,2016-06-02,"['Sports', 'Action', 'Golf', 'Destruction']",http://steamcommunity.com/app/405500/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Stats', 'Steam Leaderboards']",19.99,False,405500.0,Three Fields Entertainment
1586,,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Fiery Dragon Modern & Sci-Fi Token and Portrait Pack,Fantasy Grounds - Fiery Dragon Modern &amp; Sci-Fi Token and Portrait Pack,http://store.steampowered.com/app/349820/Fantasy_Grounds__Fiery_Dragon_Modern__SciFi_Token_and_Portrait_Pack/,2015-02-11,"['RPG', 'Indie', 'Strategy', 'Utilities', 'Superhero', 'Sci-fi', 'Modern', 'Software', 'Game Development']",http://steamcommunity.com/app/349820/reviews/?browsefilter=mostrecent&p=1,"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content']",8.99,False,349820.0,"SmiteWorks USA, LLC"
1587,,,Dash Dash Run!,,http://store.steampowered.com/app/649570/Dash_Dash_Run/,,"['Casual', 'Racing', 'Sports', 'Indie', 'VR', 'Runner', 'Family Friendly']",http://steamcommunity.com/app/649570/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'HTC Vive', 'Tracked Motion Controllers', 'Standing', 'Room-Scale']",9.99,False,649570.0,
